recency	history_segment	history	mens	womens	zip_code	newbie	channel_phone	channel_web	segment_mens	segment_womens	visit	conversion	spend	history_norm
10	50	67.26	1	0	2	1	1	0	1	0	0	0	0.0	4.260090273538891
10	275	210.85	0	1	3	0	0	1	1	0	0	0	0.0	5.4346301335370715
7	50	67.94	0	1	3	1	1	0	1	0	0	0	0.0	4.270397136842953
3	50	29.99	0	1	2	0	0	1	1	0	1	0	0.0	3.434456884946614
1	425	356.8	1	0	2	0	0	1	1	0	0	0	0.0	5.977980901988782
6	150	170.09	0	1	3	1	1	0	1	0	0	0	0.0	5.213210679979506
10	50	80.89	1	0	2	1	1	0	1	0	0	0	0.0	4.449252026487184
5	275	345.67	0	1	1	0	1	0	1	0	0	0	0.0	5.945199756986594
10	275	341.65	0	1	3	0	1	0	1	0	0	0	0.0	5.933101075549618
4	275	203.27	1	0	3	0	1	1	1	0	1	0	0.0	5.396874015523407
9	50	54.35	1	0	2	0	1	0	1	0	0	0	0.0	4.041863808521949
2	875	783.85	1	1	2	1	1	0	1	0	0	0	0.0	6.794027266256795
6	275	222.69	0	1	2	0	1	1	1	0	0	0	0.0	5.490986204646742
10	150	130.43	1	0	2	1	0	1	1	0	0	0	0.0	4.939941605241644
2	275	279.43	1	0	2	0	1	0	1	0	0	0	0.0	5.725303178727137
1	50	81.69	0	1	2	0	1	0	1	0	0	0	0.0	4.459346396297921
1	275	262.07	1	0	2	1	0	1	1	0	0	0	0.0	5.659056022919798
12	50	29.99	1	0	3	1	0	1	1	0	0	0	0.0	3.434456884946614
9	50	57.76	1	0	1	0	1	0	1	0	0	0	0.0	4.104146037621415
6	275	222.18	1	1	2	0	0	1	1	0	1	0	0.0	5.488620758802945
4	50	29.99	0	1	2	0	0	1	1	0	1	0	0.0	3.434456884946614
6	425	383.65	1	1	3	0	0	1	1	0	1	0	0.0	6.053054986592258
9	150	153.92	1	0	2	0	0	1	1	0	0	0	0.0	5.110340223372082
11	275	264.6	0	1	2	0	1	0	1	0	0	0	0.0	5.668977676614687
10	50	60.26	1	0	3	1	1	0	1	0	0	0	0.0	4.147526967802735
3	50	85.35	1	0	2	0	0	1	1	0	0	0	0.0	4.504308871914754
6	50	63.76	0	1	3	1	1	0	1	0	0	0	0.0	4.205345224766
2	425	407.3	1	1	2	1	1	1	1	0	0	0	0.0	6.114974638975659
3	275	340.61	0	1	2	0	0	1	1	0	0	0	0.0	5.929948022310691
8	425	356.33	1	0	1	0	1	0	1	0	0	0	0.0	5.976617299872285
10	50	30.42	1	0	3	1	0	1	1	0	1	0	0.0	3.4489759435990464
3	625	512.03	0	1	3	1	1	1	1	0	0	0	0.0	6.3520397905070665
4	275	298.98	1	1	2	0	0	1	1	0	1	0	0.0	5.795176064308032
6	150	164.68	0	1	3	0	0	1	1	0	0	0	0.0	5.179917802148055
1	50	63.2	1	0	3	1	1	0	1	0	0	0	0.0	4.196309625434315
10	50	85.0	0	1	1	0	0	1	1	0	0	0	0.0	4.500092912820478
1	150	147.26	1	0	3	0	0	1	1	0	1	0	0.0	5.064808257255485
10	50	64.14	0	1	1	1	0	1	1	0	1	0	0.0	4.211431700101115
1	625	702.42	0	1	3	1	1	1	1	0	0	0	0.0	6.6800765454950195
12	50	49.2	0	1	2	1	1	0	1	0	1	0	0.0	3.9400199800474063
4	50	78.46	1	0	3	0	0	1	1	0	0	0	0.0	4.417970340189303
10	425	446.07	0	1	3	0	1	1	1	0	0	0	0.0	6.2091339614489565
1	275	318.67	1	1	3	0	0	1	1	0	0	0	0.0	5.861100644417587
9	150	170.46	1	0	2	0	1	0	1	0	0	0	0.0	5.215449025016516
1	425	366.55	0	1	2	0	0	1	1	0	1	0	0.0	6.005872687877701
9	50	93.53	1	0	2	0	0	1	1	0	1	0	0.0	4.598234526986083
1	625	661.76	1	0	3	1	0	1	1	0	0	0	0.0	6.6181599018506025
1	625	564.11	1	0	3	1	1	1	1	0	0	0	0.0	6.452484808672788
10	50	29.99	1	0	2	0	0	1	1	0	0	0	0.0	3.434456884946614
3	425	436.7	0	1	2	1	0	1	1	0	0	0	0.0	6.1871451629257495
2	150	152.19	0	1	3	0	1	0	1	0	0	0	0.0	5.098704001968411
9	275	287.59	1	1	3	0	1	0	1	0	0	0	0.0	5.755040739048489
3	275	235.64	1	1	2	0	1	0	1	0	0	0	0.0	5.549311448918376
10	50	69.78	1	0	2	0	1	0	1	0	0	0	0.0	4.297780285148179
10	50	64.54	0	1	2	0	0	1	1	0	0	0	0.0	4.217799906220027
10	50	53.76	0	1	2	1	0	1	1	0	0	0	0.0	4.030694644871679
10	625	617.4	1	0	2	1	1	1	1	0	0	0	0.0	6.546138389236731
1	425	454.0	1	0	2	0	1	0	1	0	0	0	0.0	6.227387622785799
8	50	61.84	0	1	2	1	1	0	1	0	0	0	0.0	4.174030312757109
3	50	77.4	1	0	1	0	0	1	1	0	0	0	0.0	4.404021923816085
10	425	483.06	0	1	1	0	1	0	1	0	0	0	0.0	6.291672553446081
4	50	31.78	0	1	3	0	0	1	1	0	0	0	0.0	3.4935889922962335
7	150	183.88	0	1	2	0	1	0	1	0	0	0	0.0	5.293529748625255
10	50	29.99	1	0	2	1	0	1	1	0	1	1	29.99	3.434456884946614
10	150	134.82	1	0	1	0	1	0	1	0	0	0	0.0	4.97399247143512
9	275	320.74	1	1	3	0	0	1	1	0	0	0	0.0	5.867794516268043
4	150	173.24	1	0	3	1	1	0	1	0	0	0	0.0	5.232113964990667
4	425	423.22	1	1	2	0	1	0	1	0	0	0	0.0	6.154674235856815
4	875	884.35	1	1	2	1	0	1	1	0	0	0	0.0	6.919436078859945
4	625	616.71	1	1	3	1	0	1	1	0	0	0	0.0	6.544977934274501
9	50	43.59	1	0	2	1	1	0	1	0	0	0	0.0	3.816244577084946
1	275	290.75	0	1	3	0	0	1	1	0	1	0	0.0	5.766331975709149
2	50	58.9	1	0	1	1	1	0	1	0	0	0	0.0	4.124154678407364
2	150	173.9	1	0	3	1	0	1	1	0	0	0	0.0	5.236031328343292
9	275	226.1	1	0	3	0	1	0	1	0	0	0	0.0	5.506665164419885
5	150	131.73	0	1	3	1	0	1	1	0	0	0	0.0	4.95014232473666
10	50	30.05	1	0	2	1	0	1	1	0	0	0	0.0	3.436495179201995
8	625	587.04	1	0	2	1	1	1	1	0	0	0	0.0	6.493816930764076
3	425	475.91	0	1	3	0	1	1	1	0	0	0	0.0	6.276219659803089
10	150	119.32	1	0	1	0	1	0	1	0	0	0	0.0	4.848399349417709
9	50	56.77	0	1	1	0	1	0	1	0	1	0	0.0	4.0864489632161405
1	150	164.17	0	1	2	1	0	1	1	0	0	0	0.0	5.1767233890523086
3	625	501.37	0	1	1	1	1	0	1	0	0	0	0.0	6.330231010714755
11	50	37.62	0	1	3	1	1	0	1	0	0	0	0.0	3.665772690850856
7	425	454.39	1	1	3	0	1	0	1	0	0	0	0.0	6.228277146022993
10	150	185.55	1	0	2	1	0	1	1	0	0	0	0.0	5.302847203138546
5	275	206.55	1	1	2	0	1	0	1	0	1	0	0.0	5.413380704695505
7	625	583.1	1	0	3	1	1	1	1	0	0	0	0.0	6.486830431045241
7	50	95.07	1	0	2	0	1	0	1	0	0	0	0.0	4.614999912885405
3	275	210.03	0	1	3	1	1	0	1	0	0	0	0.0	5.430611365527235
4	275	319.65	0	1	2	1	1	1	1	0	0	0	0.0	5.864275095609839
1	275	223.08	0	1	3	0	1	0	1	0	0	0	0.0	5.492791443655353
1	150	191.28	0	1	2	1	0	1	1	0	0	0	0.0	5.334194643349418
1	625	519.32	0	1	3	1	0	1	1	0	1	0	0.0	6.366695667554176
1	50	29.99	0	1	1	0	0	1	1	0	0	0	0.0	3.434456884946614
6	275	293.39	0	1	1	1	1	1	1	0	0	0	0.0	5.775672006233069
12	150	133.55	1	0	2	1	1	0	1	0	0	0	0.0	4.964256439311608
1	425	477.6	1	0	2	0	0	1	1	0	1	0	0.0	6.279892892226163
2	150	177.36	1	0	3	0	0	1	1	0	0	0	0.0	5.25632894093343
1	625	609.12	0	1	1	1	1	1	1	0	0	0	0.0	6.532127044880681
4	150	170.63	1	0	2	1	1	0	1	0	0	0	0.0	5.216475834722644
2	625	684.46	1	0	3	1	0	1	1	0	1	0	0.0	6.6531787277552885
7	50	65.27	0	1	1	0	0	1	1	0	0	0	0.0	4.229321377667754
7	150	179.36	0	1	3	0	0	1	1	0	0	0	0.0	5.267882860458774
8	275	216.73	0	1	1	0	0	1	1	0	0	0	0.0	5.463000405420085
1	425	499.06	0	1	3	0	0	1	1	0	0	0	0.0	6.325444346791229
10	150	142.53	0	1	2	1	1	0	1	0	1	0	0.0	5.031209944062179
4	425	359.16	1	0	2	0	1	0	1	0	0	0	0.0	5.984801040306033
1	1000	1805.59	1	0	3	1	1	1	1	0	0	0	0.0	7.663260044842334
9	275	267.48	1	0	1	0	1	1	1	0	0	0	0.0	5.68015773788865
5	150	172.66	0	1	2	0	0	1	1	0	1	0	0.0	5.228659164860629
3	425	439.64	1	0	1	0	1	1	1	0	1	0	0.0	6.1940946266618235
9	50	72.09	0	1	1	1	1	0	1	0	0	0	0.0	4.331159093128223
11	50	67.91	1	0	3	1	1	0	1	0	0	0	0.0	4.269944589203026
1	625	545.84	0	1	2	1	1	0	1	0	1	0	0.0	6.4183386945685665
3	50	90.99	0	1	2	1	1	0	1	0	0	0	0.0	4.569973521761775
10	275	237.92	1	0	3	0	1	0	1	0	1	1	69.71	5.559249370444111
1	50	29.99	1	0	2	0	0	1	1	0	0	0	0.0	3.434456884946614
5	150	112.3	0	1	1	1	1	0	1	0	0	0	0.0	4.786078571650518
5	1000	1052.37	1	1	1	1	1	0	1	0	0	0	0.0	7.100420133861155
8	150	173.75	0	1	2	0	1	0	1	0	0	0	0.0	5.235142318043776
2	625	610.64	1	1	2	1	1	1	1	0	0	0	0.0	6.5347133105531805
6	50	89.49	0	1	3	1	1	0	1	0	0	0	0.0	4.552913218615252
10	425	357.6	1	0	2	0	0	1	1	0	0	0	0.0	5.98029782516431
1	275	309.57	1	0	3	0	1	1	1	0	0	0	0.0	5.831151341425089
10	150	159.35	1	0	3	1	1	0	1	0	0	0	0.0	5.146036334155045
1	50	40.43	1	0	1	0	1	0	1	0	0	0	0.0	3.7393481894338283
9	50	79.78	0	1	3	0	1	0	1	0	0	0	0.0	4.435080446098449
5	275	255.72	0	1	3	0	1	1	1	0	0	0	0.0	5.633728200891294
1	275	287.54	0	1	3	0	1	0	1	0	0	0	0.0	5.754861090626252
10	275	244.92	1	1	2	0	1	0	1	0	0	0	0.0	5.5891793214479435
3	425	454.73	1	0	2	0	1	0	1	0	0	0	0.0	6.229052008708318
10	275	248.86	0	1	2	0	1	1	1	0	0	0	0.0	5.60565370065456
4	425	359.4	0	1	1	1	0	1	1	0	0	0	0.0	5.985492116105446
2	150	177.24	0	1	1	1	0	1	1	0	0	0	0.0	5.255631592415503
2	275	224.16	0	1	2	1	0	1	1	0	0	0	0.0	5.49777423882713
9	50	29.99	1	0	2	0	1	0	1	0	0	0	0.0	3.434456884946614
10	50	34.9	0	1	1	1	0	1	1	0	0	0	0.0	3.589152608274505
6	150	142.7	1	0	1	0	1	0	1	0	1	0	0.0	5.032436579502595
6	875	763.88	0	1	3	1	1	0	1	0	0	0	0.0	6.767210443942898
9	50	53.83	0	1	2	1	0	1	1	0	0	0	0.0	4.032026154602145
4	50	78.88	0	1	2	1	0	1	1	0	0	0	0.0	4.423445312482518
8	625	623.87	0	1	3	1	1	0	1	0	0	0	0.0	6.556957447150664
9	425	455.08	0	1	3	0	1	1	1	0	1	0	0.0	6.229849060024629
2	50	78.02	1	0	3	0	1	0	1	0	0	0	0.0	4.412203313046349
1	1000	1075.99	0	1	2	1	1	0	1	0	1	1	142.53	7.123527553850583
3	425	397.49	1	0	2	0	1	1	1	0	0	0	0.0	6.089735805785007
10	50	51.73	1	0	1	0	1	0	1	0	1	0	0.0	3.991311839692418
2	150	166.65	0	1	2	1	1	0	1	0	0	0	0.0	5.192165311284772
10	275	243.88	0	1	2	0	0	1	1	0	0	0	0.0	5.584786793026573
9	50	49.46	0	1	2	1	1	0	1	0	0	0	0.0	3.945410544170705
11	50	39.65	1	0	2	0	1	0	1	0	0	0	0.0	3.7194477721034795
2	50	33.8	0	1	3	0	1	0	1	0	0	0	0.0	3.5564662442364994
8	625	530.42	0	1	2	1	1	0	1	0	0	0	0.0	6.388622947603224
5	150	156.35	1	0	3	0	0	1	1	0	0	0	0.0	5.126467013298455
10	150	189.33	1	0	3	1	1	0	1	0	0	0	0.0	5.323632721622298
6	425	455.23	1	1	3	0	1	1	1	0	0	0	0.0	6.230190466889988
1	50	29.99	0	1	3	1	1	0	1	0	0	0	0.0	3.434456884946614
10	150	178.57	0	1	2	0	1	0	1	0	1	0	0.0	5.2633344414305405
3	425	350.94	1	0	2	1	0	1	1	0	0	0	0.0	5.960850279238028
1	50	41.97	1	0	2	1	1	0	1	0	0	0	0.0	3.777542023191261
2	875	966.6	1	1	3	1	1	1	1	0	0	0	0.0	7.011942910939967
1	150	110.69	0	1	3	0	0	1	1	0	0	0	0.0	4.771239978457964
9	150	171.68	0	1	3	0	0	1	1	0	0	0	0.0	5.222795440780656
5	425	498.14	1	0	3	1	1	1	1	0	0	0	0.0	6.323531833454375
12	50	29.99	1	0	3	0	0	1	1	0	0	0	0.0	3.434456884946614
4	425	451.54	1	1	1	0	0	1	1	0	1	0	0.0	6.221759213635409
10	625	690.1	0	1	2	1	1	1	1	0	0	0	0.0	6.661700324619902
11	50	66.23	0	1	3	1	0	1	1	0	0	0	0.0	4.244279402414988
5	875	869.23	0	1	3	1	0	1	1	0	0	0	0.0	6.901503184154595
7	50	31.3	0	1	1	1	1	0	1	0	0	0	0.0	3.4780637699958183
2	50	29.99	0	1	2	0	0	1	1	0	0	0	0.0	3.434456884946614
12	50	29.99	0	1	3	1	1	0	1	0	0	0	0.0	3.434456884946614
1	50	43.48	1	0	2	1	1	0	1	0	0	0	0.0	3.813662244684228
1	1000	1508.31	0	1	3	1	1	1	1	0	0	0	0.0	7.475503988554706
9	625	661.09	0	1	2	1	1	0	1	0	0	0	0.0	6.617108251674498
9	50	29.99	0	1	3	0	1	0	1	0	0	0	0.0	3.434456884946614
8	150	117.53	1	0	2	1	0	1	1	0	0	0	0.0	4.83286175683833
12	50	36.76	1	0	3	1	1	0	1	0	0	0	0.0	3.6421595134872464
9	50	29.99	1	0	2	1	0	1	1	0	0	0	0.0	3.434456884946614
7	425	416.02	0	1	3	0	1	1	1	0	0	0	0.0	6.13690685343545
3	150	108.49	0	1	1	1	0	1	1	0	0	0	0.0	4.750612897009352
11	275	317.7	1	0	3	0	1	0	1	0	0	0	0.0	5.857949013198196
1	275	285.57	0	1	2	1	1	0	1	0	0	0	0.0	5.747758111457065
1	625	581.69	0	1	3	1	1	1	1	0	1	0	0.0	6.484318776959591
9	625	571.38	1	0	2	1	1	1	1	0	0	0	0.0	6.465767352716423
12	50	92.85	1	0	3	1	1	0	1	0	0	0	0.0	4.590744096261922
9	50	29.99	1	0	2	1	0	1	1	0	0	0	0.0	3.434456884946614
1	150	128.33	1	0	3	1	1	0	1	0	0	0	0.0	4.92324803458746
4	425	424.37	0	1	1	0	0	1	1	0	0	0	0.0	6.157484218641237
11	50	31.08	1	0	3	1	1	0	1	0	0	0	0.0	3.4708687651316477
10	50	43.9	0	1	3	1	1	0	1	0	0	0	0.0	3.823487350760447
10	50	76.51	1	0	2	1	1	0	1	0	0	0	0.0	4.392163049018932
12	150	145.78	1	0	3	0	1	0	1	0	0	0	0.0	5.054412217961396
11	150	124.58	0	1	2	0	0	1	1	0	1	0	0.0	4.892751032964288
1	50	29.99	1	0	2	0	1	0	1	0	1	0	0.0	3.434456884946614
7	50	31.88	0	1	2	0	0	1	1	0	0	0	0.0	3.4967940556903154
7	50	45.04	0	1	2	0	0	1	1	0	1	0	0.0	3.849691637261195
9	50	53.45	1	0	3	0	1	0	1	0	0	0	0.0	4.024777163748482
1	275	291.56	0	1	2	1	0	1	1	0	0	0	0.0	5.769206603154811
9	50	77.43	1	0	2	0	0	1	1	0	0	0	0.0	4.4044192952100305
2	150	109.09	1	0	3	0	1	0	1	0	0	0	0.0	4.756279418912284
9	50	81.2	0	1	3	1	0	1	1	0	0	0	0.0	4.453175324513759
6	150	160.72	0	1	2	0	1	0	1	0	0	0	0.0	5.1548514658126505
11	50	60.76	0	1	3	0	1	0	1	0	0	0	0.0	4.155988095917845
6	150	115.08	0	1	2	1	1	0	1	0	0	0	0.0	4.8112094465884985
9	625	603.22	1	1	3	1	1	1	1	0	0	0	0.0	6.522027090896208
9	50	55.61	0	1	2	0	0	1	1	0	0	0	0.0	4.065318375546451
8	50	29.99	0	1	2	1	1	0	1	0	0	0	0.0	3.434456884946614
9	275	210.88	0	1	3	1	0	1	1	0	0	0	0.0	5.434776866823391
9	425	416.55	1	0	3	0	1	0	1	0	1	0	0.0	6.138225115444349
1	425	496.8	1	1	3	0	0	1	1	0	1	0	0.0	6.3207399243598745
9	50	78.7	0	1	2	0	1	0	1	0	0	0	0.0	4.4211024533606835
5	150	111.33	1	0	3	0	0	1	1	0	0	0	0.0	4.777164085547561
9	275	265.89	0	1	2	0	1	1	1	0	0	0	0.0	5.674000296163633
1	275	232.92	0	1	1	0	1	1	1	0	0	0	0.0	5.537329862426081
2	50	48.19	1	0	2	1	1	0	1	0	0	0	0.0	3.918807524039457
1	875	949.84	0	1	2	1	0	1	1	0	0	0	0.0	6.993744818306812
7	50	29.99	0	1	3	1	1	0	1	0	0	0	0.0	3.434456884946614
10	150	171.13	0	1	3	1	0	1	1	0	0	0	0.0	5.219489978704118
3	50	34.41	0	1	3	1	0	1	1	0	0	0	0.0	3.574720712688113
9	150	128.43	0	1	3	0	0	1	1	0	0	0	0.0	4.92404910527855
3	625	667.19	1	0	1	1	1	0	1	0	0	0	0.0	6.626644126819988
9	50	51.21	1	0	2	0	0	1	1	0	0	0	0.0	3.98097636899045
10	50	80.07	1	0	2	1	1	0	1	0	0	0	0.0	4.438801759571217
3	625	592.56	1	0	2	1	1	1	1	0	1	0	0.0	6.503527110303108
2	1000	1316.47	0	1	2	1	1	0	1	0	0	0	0.0	7.33365500044422
1	1000	1043.34	1	1	2	1	1	0	1	0	1	0	0.0	7.091449575834692
5	150	116.39	0	1	3	0	1	0	1	0	0	0	0.0	4.822843190077338
4	425	495.66	0	1	1	0	1	1	1	0	0	0	0.0	6.318358817536082
7	150	100.76	1	0	1	0	1	0	1	0	1	0	0.0	4.674686051663095
9	50	29.99	0	1	3	0	1	0	1	0	0	0	0.0	3.434456884946614
8	275	212.19	0	1	2	0	1	0	1	0	0	0	0.0	5.44116406331741
2	425	363.58	0	1	1	0	0	1	1	0	1	1	38.23	5.997455323455403
6	50	84.94	0	1	2	0	0	1	1	0	0	0	0.0	4.499368444347195
6	150	116.45	0	1	2	0	0	1	1	0	0	0	0.0	4.8233729105559915
11	50	29.99	0	1	2	0	1	0	1	0	0	0	0.0	3.434456884946614
6	50	37.33	1	0	2	1	1	0	1	0	0	0	0.0	3.657870625663662
9	275	342.03	1	0	3	0	1	0	1	0	0	0	0.0	5.934250772865594
10	425	496.71	0	1	2	0	1	1	1	0	0	0	0.0	6.320552139848238
10	50	31.43	1	0	3	1	1	0	1	0	0	0	0.0	3.482291767289639
9	150	165.92	0	1	2	1	1	0	1	0	0	0	0.0	5.187643764004713
7	150	168.47	0	1	3	0	0	1	1	0	1	0	0.0	5.203353016456806
8	50	29.99	0	1	2	0	0	1	1	0	1	0	0.0	3.434456884946614
1	425	414.0	1	1	3	1	1	0	1	0	0	0	0.0	6.131867178318292
2	150	157.29	1	0	3	1	1	0	1	0	0	0	0.0	5.132638608189255
11	150	118.68	0	1	1	1	1	0	1	0	0	0	0.0	4.842870788686087
4	150	143.55	1	0	2	1	1	0	1	0	0	0	0.0	5.038548045228309
5	50	90.54	1	0	2	0	0	1	1	0	1	0	0.0	4.564884970186495
2	50	97.37	0	1	2	0	0	1	1	0	0	0	0.0	4.639542958798078
11	50	62.67	0	1	3	1	1	0	1	0	0	0	0.0	4.187684456093625
9	50	51.89	0	1	3	1	0	1	1	0	0	0	0.0	3.9944712109077654
11	50	90.29	1	0	3	1	0	1	1	0	0	0	0.0	4.562047121011625
11	50	59.33	0	1	3	1	1	0	1	0	0	0	0.0	4.131601949660496
9	50	29.99	0	1	1	0	0	1	1	0	0	0	0.0	3.434456884946614
2	275	218.37	0	1	3	0	1	0	1	0	0	0	0.0	5.470776775352171
2	1000	1077.01	0	1	2	1	1	0	1	0	1	0	0.0	7.124514024117994
8	50	62.8	1	0	1	0	1	0	1	0	0	0	0.0	4.189806757585924
1	275	261.61	0	1	2	0	1	0	1	0	0	0	0.0	5.657241859117137
3	50	40.86	1	0	3	0	0	1	1	0	1	0	0.0	3.7501563295069777
7	625	534.91	1	0	2	1	0	1	1	0	0	0	0.0	6.397363304472993
4	50	89.67	1	0	2	1	0	1	1	0	0	0	0.0	4.554975404697984
1	425	394.5	0	1	3	0	0	1	1	0	0	0	0.0	6.081919980099571
1	425	421.2	1	0	1	0	1	0	1	0	1	0	0.0	6.149720011532511
1	50	35.28	1	0	2	1	0	1	1	0	0	0	0.0	3.600206666010818
11	425	377.57	1	1	3	0	1	0	1	0	0	0	0.0	6.03652301854126
7	150	128.2	0	1	2	1	1	0	1	0	0	0	0.0	4.922205714351096
1	150	195.43	1	0	2	0	0	1	1	0	0	0	0.0	5.356320690509447
1	275	228.94	0	1	3	0	1	1	1	0	0	0	0.0	5.5195448947879395
10	425	369.71	0	1	3	1	1	0	1	0	0	0	0.0	6.014754405751722
10	150	127.97	1	0	3	1	1	0	1	0	0	0	0.0	4.920359032396924
6	150	195.01	0	1	3	0	1	0	1	0	0	0	0.0	5.354102781004457
5	50	42.5	1	0	2	0	1	0	1	0	0	0	0.0	3.7903650579194665
7	50	29.99	0	1	3	1	0	1	1	0	0	0	0.0	3.434456884946614
10	50	66.87	0	1	2	1	1	0	1	0	0	0	0.0	4.254132134332072
1	50	29.99	0	1	3	1	1	0	1	0	0	0	0.0	3.434456884946614
1	150	177.23	0	1	2	0	1	0	1	0	0	0	0.0	5.255573458851802
1	50	59.05	1	0	2	0	0	1	1	0	0	0	0.0	4.126758685191854
5	275	332.38	1	0	2	0	0	1	1	0	0	0	0.0	5.904653531490883
3	275	240.26	1	0	3	0	0	1	1	0	0	0	0.0	5.56935084142602
1	425	441.24	1	0	3	1	1	1	1	0	0	0	0.0	6.197857257753982
12	275	271.18	1	0	2	0	0	1	1	0	1	0	0.0	5.694346646758585
2	150	195.29	1	0	2	1	1	0	1	0	0	0	0.0	5.3555819143395125
2	50	29.99	0	1	3	1	0	1	1	0	0	0	0.0	3.434456884946614
9	50	37.4	0	1	3	1	0	1	1	0	0	0	0.0	3.6597835945867656
6	150	171.08	1	0	3	1	1	0	1	0	0	0	0.0	5.219188958585402
10	150	143.37	1	0	2	1	0	1	1	0	0	0	0.0	5.037256860788792
2	275	248.0	0	1	3	0	1	1	1	0	1	0	0.0	5.602080004496005
1	275	319.65	1	1	2	1	0	1	1	0	1	1	56.63	5.864275095609839
2	275	230.97	1	1	2	1	0	1	1	0	1	0	0.0	5.528654196316276
2	150	117.36	1	0	3	0	1	0	1	0	0	0	0.0	4.831373905526996
2	275	261.04	1	0	1	1	1	1	1	0	0	0	0.0	5.65498946865234
3	275	253.74	0	1	2	0	1	1	1	0	0	0	0.0	5.625702687719166
11	275	208.13	0	1	1	1	0	1	1	0	0	0	0.0	5.421239314275488
6	275	283.06	0	1	3	0	1	1	1	0	1	0	0.0	5.738637211634436
8	150	178.07	0	1	3	1	1	0	1	0	0	0	0.0	5.260445345491874
1	425	413.6	1	0	1	1	1	0	1	0	0	0	0.0	6.130866323456801
10	50	40.55	1	0	3	0	1	0	1	0	0	0	0.0	3.742375868439192
3	150	183.88	1	0	2	1	1	0	1	0	0	0	0.0	5.293529748625255
10	275	321.18	0	1	1	0	1	1	1	0	0	0	0.0	5.869211832054955
1	625	621.23	1	1	2	1	1	0	1	0	0	0	0.0	6.552556404419791
1	275	317.14	0	1	1	1	1	0	1	0	0	0	0.0	5.8561251559371135
7	50	53.95	0	1	3	0	1	0	1	0	0	0	0.0	4.034304742666591
5	150	116.45	1	0	3	0	0	1	1	0	0	0	0.0	4.8233729105559915
4	275	214.28	1	1	3	1	0	1	1	0	0	0	0.0	5.451273597476234
9	150	136.89	1	0	3	1	1	0	1	0	0	0	0.0	4.9896676711282515
7	275	224.26	0	1	1	1	1	0	1	0	0	0	0.0	5.49823440079135
2	150	111.03	1	0	3	0	1	0	1	0	0	0	0.0	4.774391387872617
5	150	139.48	0	1	1	0	1	0	1	0	0	0	0.0	5.008951981834111
9	275	276.87	1	0	3	0	0	1	1	0	1	0	0.0	5.715795599853693
1	275	226.21	0	1	1	0	0	1	1	0	1	0	0.0	5.5071670143151294
9	50	80.2	0	1	2	0	1	0	1	0	0	0	0.0	4.44046558674164
3	1000	1161.56	1	1	3	1	0	1	1	0	1	1	29.99	7.20321376429453
9	50	74.6	1	0	3	1	1	0	1	0	0	0	0.0	4.36624319255779
12	50	44.32	1	0	2	1	0	1	1	0	0	0	0.0	3.833219441525892
10	50	40.19	0	1	2	1	0	1	1	0	0	0	0.0	3.73326593486191
12	275	334.54	1	1	3	0	1	1	1	0	0	0	0.0	5.911351946640177
11	150	186.51	1	0	2	0	0	1	1	0	0	0	0.0	5.308165676932011
5	50	29.99	1	0	3	1	1	0	1	0	0	0	0.0	3.434456884946614
1	1000	1294.3	1	1	2	1	1	1	1	0	0	0	0.0	7.315953159625052
4	50	41.71	0	1	2	1	1	0	1	0	0	0	0.0	3.771192497212484
3	275	339.66	1	0	2	0	0	1	1	0	0	0	0.0	5.92705945304449
8	150	178.51	1	0	3	0	0	1	1	0	0	0	0.0	5.26298817487484
2	50	63.13	0	1	3	0	1	0	1	0	0	0	0.0	4.195174582788054
9	50	29.99	1	0	3	0	1	0	1	0	0	0	0.0	3.434456884946614
5	150	132.95	1	0	2	1	1	0	1	0	0	0	0.0	4.959624676955702
10	425	350.76	0	1	3	0	0	1	1	0	0	0	0.0	5.960319591571467
7	275	346.91	0	1	2	0	1	0	1	0	0	0	0.0	5.94890347034053
9	50	29.99	0	1	3	0	1	0	1	0	0	0	0.0	3.434456884946614
4	50	50.54	0	1	1	0	0	1	1	0	1	0	0.0	3.9675045920398495
5	50	49.9	0	1	2	1	0	1	1	0	0	0	0.0	3.954469176038519
11	50	29.99	0	1	1	0	0	1	1	0	0	0	0.0	3.434456884946614
10	50	36.43	0	1	1	1	0	1	1	0	0	0	0.0	3.632952523885029
10	425	360.83	0	1	1	0	1	0	1	0	0	0	0.0	5.9896002886796404
1	425	452.07	0	1	3	0	0	1	1	0	1	0	0.0	6.222974410600264
9	150	125.78	0	1	2	1	0	1	1	0	0	0	0.0	4.902608254642997
9	275	233.59	0	1	2	0	0	1	1	0	1	0	0.0	5.540294072299487
7	150	103.99	0	1	3	1	0	1	1	0	0	0	0.0	4.7070935275639
2	150	156.86	1	0	2	0	1	0	1	0	0	0	0.0	5.129819995220312
3	150	189.84	0	1	2	1	0	1	1	0	0	0	0.0	5.326405478093477
1	1000	2095.48	1	1	2	1	1	1	1	0	1	0	0.0	7.818806972478652
4	625	642.93	1	1	1	1	1	0	1	0	1	0	0.0	6.588192761710754
9	425	477.92	0	1	2	1	1	1	1	0	0	0	0.0	6.280586960185451
1	50	96.76	1	0	2	1	1	0	1	0	0	0	0.0	4.633090340396582
10	50	38.95	0	1	1	1	1	0	1	0	0	0	0.0	3.7012541926081117
7	50	95.12	1	0	2	0	1	0	1	0	0	0	0.0	4.615539707229589
